participant_id	group	run	n_volumes	defined_fd_frames	mean_fd_mm	proportion_fd_gt_0_5	mean_std_dvars_diagnostic	mask_voxels	C0_columns	C0_rank	C0_gain_demean_estimable	C0_gain_demean_projection_error	C0_loss_demean_estimable	C0_loss_demean_projection_error	C1_columns	C1_rank	C1_gain_demean_estimable	C1_gain_demean_projection_error	C1_loss_demean_estimable	C1_loss_demean_projection_error	C2_columns	C2_rank	C2_gain_demean_estimable	C2_gain_demean_projection_error	C2_loss_demean_estimable	C2_loss_demean_projection_error
sub-043	equalIndifference	4	453	452	0.07190894720465074	0.0022123893805309734	1.027553121681416	264577	17	17	True	6.141894006622403e-16	True	5.617454543564768e-16	35	35	True	7.987250227729258e-16	True	8.210198967248409e-16	41	41	True	3.602643317738124e-16	True	2.0377246547431337e-15
sub-044	equalRange	1	453	452	0.09344414259668138	0.0	1.0352715000000001	249889	17	17	True	4.537368807674235e-16	True	2.002510691935599e-16	35	35	True	1.0366771870533837e-15	True	1.868497078514876e-15	41	41	True	9.807174775061335e-16	True	5.8061094783400835e-16
sub-044	equalRange	2	453	452	0.056732878435396226	0.0	1.0321816570796458	250225	17	17	True	3.6420648690644355e-16	True	6.039422367541653e-16	35	35	True	9.038877203144904e-16	True	8.07299407980071e-16	41	41	True	7.391679124067825e-16	True	3.9900960083239486e-16
sub-044	equalRange	3	453	452	0.06789189462716096	0.0	0.9944763252212389	250178	17	17	True	8.574010899606657e-16	True	7.725456892689295e-16	35	35	True	1.3055940347647724e-15	True	1.4891024987779387e-15	41	41	True	7.959692405481035e-16	True	6.335398370891632e-16
sub-044	equalRange	4	453	452	0.06843612607787282	0.0	1.019926128318584	250049	17	17	True	2.9390687856071716e-16	True	3.674268769668535e-16	35	35	True	5.56189801477675e-16	True	6.443344199439435e-16	41	41	True	8.506438156694812e-16	True	1.0125645942491498e-15
sub-045	equalIndifference	1	453	452	0.06036706375749413	0.0	1.036225650442478	266773	18	18	True	1.1388101219303377e-15	True	4.79314755474636e-16	36	36	True	8.291359306512951e-16	True	8.312904892378665e-16	42	42	True	1.1438324426860308e-15	True	3.019256701361654e-16
sub-045	equalIndifference	2	453	452	0.028221961177882542	0.0	1.0365537345132743	262355	18	18	True	1.5997652144537839e-16	True	4.047456578774491e-16	36	36	True	2.2911145109189243e-16	True	6.319237883135827e-16	42	42	True	6.804883896847629e-16	True	1.784182060335417e-15
sub-045	equalIndifference	3	453	452	0.04365663788955192	0.0	1.0391773384955754	267048	17	17	True	1.4051235414562293e-15	True	7.458572206484094e-16	35	35	True	1.1692147358258564e-15	True	9.047424009691538e-16	41	41	True	7.516506799337716e-16	True	5.296140715069587e-16
sub-045	equalIndifference	4	453	452	0.020677472113497193	0.0	1.045073528761062	267986	17	15	True	9.451569740787283e-16	True	6.864351080684517e-16	35	25	True	2.0318498459342076e-16	True	7.683863189094316e-16	41	31	True	4.641587743939491e-16	True	4.0408723925634923e-16
sub-046	equalRange	1	453	452	0.1031853680851098	0.008849557522123894	1.0127309203539823	256283	18	18	True	1.4533876897761619e-15	True	5.910873097844587e-16	36	36	True	1.3538883348726582e-15	True	4.969247075990116e-16	42	42	True	2.1894785795436634e-15	True	1.873103332574675e-15
sub-046	equalRange	2	453	452	0.12306449023261573	0.0	0.9971720752212389	256708	17	17	True	4.268351745041813e-16	True	2.897573806898491e-16	35	35	True	7.635975667154142e-16	True	4.999815812377179e-16	41	41	True	1.2663641936553643e-15	True	1.217336551395542e-15
sub-046	equalRange	3	453	452	0.11578308341592916	0.0	0.9839918761061947	266315	17	17	True	1.331668671341827e-15	True	5.719554305927438e-16	35	35	True	4.722112320184264e-16	True	1.6341492050912025e-15	41	41	True	1.2857114158307487e-15	True	1.2371733495924979e-15
sub-046	equalRange	4	453	452	0.11885031909794752	0.0022123893805309734	0.9985739358407081	256159	17	17	True	5.213091313518194e-16	True	8.299302694761603e-16	35	35	True	6.05292978702247e-16	True	1.1841024544144433e-15	41	41	True	8.674417328226181e-16	True	1.0723974100851354e-15
sub-047	equalIndifference	1	453	452	0.0654426311729124	0.0	1.0057010774336284	252622	18	18	True	5.21242006632211e-16	True	1.0902337811175931e-15	36	36	True	8.892287509287244e-16	True	8.403747174813704e-16	42	42	True	3.335928464645125e-16	True	1.2638013472084274e-15
sub-047	equalIndifference	2	453	452	0.044747281113385835	0.0	1.028065471238938	261157	18	18	True	1.1246909691887113e-15	True	9.21404608333436e-16	36	36	True	5.635007379384121e-16	True	1.7922151607067206e-15	42	42	True	2.3833732531067446e-16	True	7.061243638698607e-16
sub-047	equalIndifference	3	453	452	0.07149597036729773	0.0	1.011629006637168	252713	18	18	True	2.4778808193179003e-16	True	1.377835259826314e-15	36	36	True	6.836763857712756e-16	True	1.3443981910880128e-15	42	42	True	7.007996820854488e-16	True	1.5740118010456383e-15
sub-047	equalIndifference	4	453	452	0.05671700877604643	0.0	1.0134607123893806	253359	18	18	True	1.3492464009744675e-15	True	4.476009887371178e-16	36	36	True	2.5506928069171905e-16	True	2.4241436176475864e-16	42	42	True	6.820356520735494e-16	True	1.1257847234313843e-15
sub-049	equalIndifference	1	453	452	0.09613298746786349	0.0	1.027011546460177	255649	18	18	True	7.905131786760277e-16	True	3.036851513267494e-16	36	36	True	4.539348378595038e-16	True	1.2142860536170201e-15	42	42	True	1.0055837796528505e-15	True	5.680893465179706e-16
sub-049	equalIndifference	2	453	452	0.05543653698794489	0.0	1.025803446902655	256399	17	16	True	2.0772120372516395e-16	True	9.111161282053837e-16	35	31	True	3.3636006954196443e-16	True	6.404460567503661e-16	41	37	True	1.0074635989591116e-15	True	1.3254726413783882e-15
sub-049	equalIndifference	3	453	452	0.05967484527880027	0.0	1.0247629557522124	256842	17	17	True	4.361324351004053e-16	True	1.0773892809096028e-15	35	35	True	9.135807341769603e-16	True	3.233717370120073e-16	41	41	True	3.8032111820168145e-16	True	4.9105098597821e-16
sub-049	equalIndifference	4	453	452	0.06294140224982234	0.0	1.0244563694690265	256912	17	17	True	2.8109673762020097e-16	True	6.03665738172647e-16	35	35	True	6.250976423956271e-16	True	9.01154519398408e-16	41	41	True	1.1408850411618048e-15	True	6.3321796642586395e-16
sub-050	equalRange	1	453	452	0.15014025689629829	0.008849557522123894	1.0249423185840707	250686	18	18	True	5.750421708500497e-16	True	4.0851088337874485e-16	36	36	True	9.447861236742335e-16	True	4.881669164000189e-16	42	42	True	5.422854612558164e-16	True	5.581617280922698e-16
sub-050	equalRange	2	453	452	0.11409174525442474	0.01327433628318584	1.0417403163716814	251749	18	18	True	1.2451981747432521e-15	True	2.571881808474649e-16	36	36	True	9.979203941563673e-16	True	1.1049134170348904e-15	42	42	True	7.029323928473866e-16	True	6.4772494496646355e-16
sub-050	equalRange	3	453	452	0.10832404487621679	0.004424778761061947	1.0488454579646018	250838	18	18	True	6.907269181024241e-16	True	3.353892779603908e-16	36	36	True	9.517603642960145e-16	True	3.2714914966106567e-16	42	42	True	2.0458261557033964e-15	True	1.1318262864767693e-15
sub-050	equalRange	4	453	452	0.16948538878097344	0.033185840707964605	1.0524127234513274	254103	17	17	True	9.793908248229756e-16	True	8.882912189026543e-16	35	35	True	6.702878419222485e-16	True	7.501373751837891e-16	41	41	True	7.60727340207026e-16	True	8.390675068449784e-16
sub-051	equalIndifference	1	453	452	0.1598507411586283	0.008849557522123894	1.021664557522124	246399	17	17	True	1.35703502131758e-15	True	5.764769480823261e-16	35	35	True	4.78230024972082e-16	True	1.1723754319763026e-15	41	41	True	6.813974146517968e-16	True	2.2557691649502893e-15
sub-051	equalIndifference	2	453	452	0.1384710675632743	0.0	1.0365075796460177	246629	17	17	True	4.4231776197136776e-16	True	3.7967101123762226e-16	35	35	True	4.984366685594148e-16	True	2.2347223814483456e-15	41	41	True	1.378598175435394e-15	True	1.34995920320827e-15
sub-051	equalIndifference	3	453	452	0.1604225321415929	0.011061946902654867	1.045502528761062	256625	17	17	True	4.912927969407475e-16	True	6.841871933984193e-16	35	35	True	4.954609940709928e-16	True	5.314267879089519e-16	41	41	True	1.3504926877966958e-15	True	1.441399382689391e-15
sub-051	equalIndifference	4	453	452	0.12705127246032974	0.004424778761061947	1.0358722721238938	249758	18	18	True	1.0965890237794848e-16	True	4.943126684624184e-16	36	36	True	2.526545773465317e-16	True	5.977452903392779e-16	42	42	True	2.4974003450543133e-16	True	3.86825710465216e-16
sub-052	equalRange	1	453	452	0.08215952205129509	0.0	1.0198133805309735	251175	17	17	True	3.521767275728934e-16	True	4.960098834800439e-16	35	35	True	1.1959164377678354e-15	True	8.111018057465251e-16	41	41	True	5.891073443432838e-16	True	7.973655372745548e-16
sub-052	equalRange	2	453	452	0.047957987278097323	0.0	1.038363353982301	251171	17	17	True	6.900546392492373e-16	True	3.1348367230955975e-16	35	35	True	1.2281735895876178e-15	True	1.1354859308327943e-15	41	41	True	8.286805299106335e-16	True	5.876542958712918e-16
sub-052	equalRange	3	453	452	0.04834257199135479	0.0	1.0362640553097344	257354	17	17	True	5.935966049355376e-16	True	7.23696064000647e-16	35	35	True	4.952290994998696e-16	True	4.761683163081594e-16	41	41	True	1.408325678256985e-15	True	2.7765193290558656e-16
sub-052	equalRange	4	453	452	0.057038009861504396	0.0	1.0279000088495576	250681	17	17	True	4.157314117107518e-16	True	2.7687252400549197e-16	35	35	True	1.0968363073014821e-15	True	4.712187744257591e-16	41	41	True	1.2617796316995618e-15	True	7.01150752977096e-16
sub-053	equalIndifference	1	453	452	0.07839965387686072	0.0	1.0558410132743363	253599	17	17	True	1.2085434291735028e-15	True	1.0158871205972773e-15	35	35	True	5.780002896708445e-16	True	1.376142495015211e-15	41	41	True	4.17057421842479e-16	True	7.5738233474646165e-16
sub-053	equalIndifference	2	453	452	0.08328715882300881	0.0	1.0447161526548674	261675	17	17	True	6.081771647400478e-16	True	7.368159275880088e-16	35	35	True	3.5631927359892453e-16	True	4.333355704610545e-16	41	41	True	5.071783711819753e-16	True	6.342853980826685e-16
sub-053	equalIndifference	3	453	452	0.04520910640606764	0.0	1.052183296460177	254051	17	17	True	8.308338892506388e-16	True	9.753887786094247e-16	35	35	True	5.686700491525136e-16	True	7.119200167884343e-16	41	41	True	3.093757670979424e-16	True	1.3929809694450082e-15
sub-053	equalIndifference	4	453	452	0.057765193180259404	0.0	1.0325328871681416	253660	17	17	True	3.093543370836479e-16	True	3.660173442312223e-16	35	35	True	5.912549810677129e-16	True	1.843498678297601e-15	41	41	True	7.877654670671475e-16	True	8.676093646352814e-16
sub-054	equalRange	1	453	452	0.07047810220153414	0.004424778761061947	1.0297992632743365	260031	18	18	True	5.802404331045423e-16	True	5.286620867565077e-16	36	36	True	8.838009601783657e-16	True	6.757940999784602e-16	42	42	True	4.590155049808026e-16	True	4.959291887780664e-16
sub-054	equalRange	2	453	452	0.048809712402599674	0.0	1.0332384933628318	260380	17	15	True	6.508912545303484e-16	True	9.38943731109019e-16	35	27	True	9.231098688791542e-16	True	1.182347191340748e-15	41	33	True	7.731562534932245e-16	True	6.112105926664214e-16
sub-054	equalRange	3	453	452	0.08120248735206059	0.0	1.0229819380530973	259906	17	17	True	5.405034831530567e-16	True	9.622340256506558e-16	35	35	True	7.545943111931424e-16	True	1.158289398475298e-15	41	41	True	1.1451386864097985e-15	True	8.124964614670237e-16
sub-054	equalRange	4	453	452	0.06711005964217817	0.0	1.0422334137168143	268325	17	17	True	7.320276772758601e-16	True	1.208018610927761e-15	35	35	True	6.689318909538613e-16	True	4.944738457511557e-16	41	41	True	9.407897420590756e-16	True	8.88085050225108e-16
sub-055	equalIndifference	1	453	452	0.059954939940455865	0.0	1.0350806128318584	259407	18	18	True	4.659109748686433e-16	True	1.1249358381467873e-15	36	36	True	2.6056742186430924e-16	True	5.78695589010682e-16	42	42	True	6.820399600011543e-16	True	3.302032990567163e-16
sub-055	equalIndifference	2	453	452	0.0723127094110224	0.0	1.0362847588495576	254236	17	17	True	5.271001638367075e-16	True	4.4947971249048e-16	35	35	True	4.656530922038701e-16	True	4.3214469944739603e-16	41	41	True	7.420587361730069e-16	True	6.504812900940426e-16
sub-055	equalIndifference	3	453	452	0.0932645406677599	0.0	1.042421663716814	263025	17	17	True	7.589688831465388e-16	True	5.075937048383819e-16	35	35	True	3.1250369998763616e-16	True	5.035093651729093e-16	41	41	True	4.515848951821854e-16	True	6.926082499166826e-16
sub-055	equalIndifference	4	453	452	0.10534965716567513	0.0	1.0188680154867258	254596	18	18	True	6.809451893362043e-16	True	4.537811150301326e-16	36	36	True	4.879894192688178e-16	True	9.01930851345991e-16	42	42	True	1.3499965566821434e-15	True	1.3357933064917553e-15
sub-056	equalRange	1	453	452	0.14526149098451321	0.0	1.0705816438053097	238019	17	17	True	8.148637046750008e-16	True	7.718785729926234e-16	35	35	True	7.082308214575838e-16	True	5.508234402144663e-16	41	41	True	1.2328548420366636e-15	True	2.0470949513233215e-15
sub-056	equalRange	2	453	452	0.11796529754026545	0.0	1.1026188053097346	252064	17	17	True	7.894168173761119e-16	True	6.453920682700805e-16	35	35	True	6.73117536799611e-16	True	7.03933091575124e-16	41	41	True	1.023497244623492e-15	True	1.2055715535485913e-15
sub-056	equalRange	3	453	452	0.08152983441421205	0.0	1.097913564159292	237843	17	17	True	5.972085324468477e-16	True	7.533380488421366e-16	35	35	True	5.302123419503493e-16	True	8.07416788951e-16	41	41	True	7.715042220159963e-16	True	1.0198666731226325e-15
