label	contrast	confound	smoothing	participant_id	frozen_status	normalized_rms_loo_influence	retained_er_median	retained_er_percentile_95	influence_to_retained_median_ratio	full_er_n	interpretation
exploratory_post_primary	gain_demean	C0	S1	sub-116	retained_ER	0.0862265047918194	0.07385262960567042	0.10832759385029181	1.1675482004123372	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S1	sub-118	retained_ER	0.06381537039684915	0.07385262960567042	0.10832759385029181	0.8640906997839571	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S1	sub-120	retained_ER	0.10223906497615863	0.07385262960567042	0.10832759385029181	1.384365939602355	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S1	sub-124	retained_ER	0.08933461431005664	0.07385262960567042	0.10832759385029181	1.2096334929040564	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-002	retained_ER	0.09776954811663549	0.06067299851522615	0.09848972019419341	1.6114177724725407	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-004	retained_ER	0.05948542585048728	0.06067299851522615	0.09848972019419341	0.9804266692960486	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-006	retained_ER	0.06985332702603218	0.06067299851522615	0.09848972019419341	1.1513083041132735	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-008	retained_ER	0.06273251976390906	0.06067299851522615	0.09848972019419341	1.033944609613551	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-010	retained_ER	0.06184787013740064	0.06067299851522615	0.09848972019419341	1.019363994708118	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-014	retained_ER	0.05248119131208934	0.06067299851522615	0.09848972019419341	0.8649843026782161	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-016	frozen_excluded_ER	0.0800813617213198	0.06067299851522615	0.09848972019419341	1.3198846880993205	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-018	frozen_excluded_ER	0.060311648705787646	0.06067299851522615	0.09848972019419341	0.9940443060623116	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-020	retained_ER	0.05206487703417651	0.06067299851522615	0.09848972019419341	0.8581226955696051	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-022	retained_ER	0.06842570490514809	0.06067299851522615	0.09848972019419341	1.1277785271808571	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-024	retained_ER	0.0808156713607866	0.06067299851522615	0.09848972019419341	1.3319874299686303	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-026	retained_ER	0.09896983491256536	0.06067299851522615	0.09848972019419341	1.6312006548964026	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-030	frozen_excluded_ER	0.1348431402550979	0.06067299851522615	0.09848972019419341	2.2224571647181475	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-032	retained_ER	0.06341181749347004	0.06067299851522615	0.09848972019419341	1.0451406563919297	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-036	retained_ER	0.058511162365481435	0.06067299851522615	0.09848972019419341	0.9643690570328052	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-038	retained_ER	0.10303002063308753	0.06067299851522615	0.09848972019419341	1.698119808719058	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-040	retained_ER	0.0667052286817789	0.06067299851522615	0.09848972019419341	1.0994219885974308	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-044	retained_ER	0.054922247009113453	0.06067299851522615	0.09848972019419341	0.9052172853354277	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-046	retained_ER	0.06403322516917838	0.06067299851522615	0.09848972019419341	1.0553825710972395	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-050	retained_ER	0.04807709441266087	0.06067299851522615	0.09848972019419341	0.7923968748733543	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-052	retained_ER	0.07116543621429859	0.06067299851522615	0.09848972019419341	1.1729342204249114	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-054	retained_ER	0.05154190491145182	0.06067299851522615	0.09848972019419341	0.8495031755932939	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-056	retained_ER	0.04579283040500756	0.06067299851522615	0.09848972019419341	0.7547481008955846	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-058	retained_ER	0.05950451953321975	0.06067299851522615	0.09848972019419341	0.9807413674846948	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-060	retained_ER	0.06547334158190679	0.06067299851522615	0.09848972019419341	1.0791182764022447	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-062	retained_ER	0.05805259476052253	0.06067299851522615	0.09848972019419341	0.9568110391965213	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-064	retained_ER	0.05327607152602942	0.06067299851522615	0.09848972019419341	0.8780853564153346	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-066	retained_ER	0.04829142329849397	0.06067299851522615	0.09848972019419341	0.7959293999022486	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-068	retained_ER	0.04925246386677659	0.06067299851522615	0.09848972019419341	0.8117690747460993	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-070	retained_ER	0.055731647623696194	0.06067299851522615	0.09848972019419341	0.9185576613575492	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-072	retained_ER	0.06173704865253217	0.06067299851522615	0.09848972019419341	1.0175374575733056	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-074	retained_ER	0.05551947891170707	0.06067299851522615	0.09848972019419341	0.9150607398738372	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-076	retained_ER	0.06706844349681652	0.06067299851522615	0.09848972019419341	1.105408421177427	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-080	retained_ER	0.06735512054296695	0.06067299851522615	0.09848972019419341	1.110133373844444	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-082	retained_ER	0.06617061935307353	0.06067299851522615	0.09848972019419341	1.0906106665631126	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-084	retained_ER	0.04723102583475821	0.06067299851522615	0.09848972019419341	0.7784521449505315	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-088	frozen_excluded_ER	0.07979482360315567	0.06067299851522615	0.09848972019419341	1.3151620252150684	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-090	retained_ER	0.06974920629317152	0.06067299851522615	0.09848972019419341	1.1495922074078415	54	exploratory_descriptive_not_primary
