record_type	contrast	confound	qc	smoothing	n_subjects	df	fdr_rejected_voxels	fdr_rejected_proportion	fdr_positive_voxels	fdr_negative_voxels	fdr_any_rejection	cell_a	cell_b	differing_axes	n_differing_axes	pearson_r	pearson_r_ci_lower	pearson_r_ci_upper	cosine_similarity	cosine_similarity_ci_lower	cosine_similarity_ci_upper	normalized_rms_difference	normalized_rms_difference_ci_lower	normalized_rms_difference_ci_upper	sign_agreement	fdr_jaccard	bootstrap_replicates	bootstrap_seed	notes
pairwise_cell_stability	gain_demean											C2/Q0/S0	C2/Q1/S1	Q:S	2.0	0.5976820525323131	0.49490894493238397	0.5986344195073896	0.5987001508746909	0.49812172180697506	0.6011964120467934	0.8008865121468877	0.7856556263587903	0.8718718808277018	0.7180258325946562	0.002441816100724914	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S0	C2/Q2/S1	Q:S	2.0	0.5914216400363372	0.4771982842184551	0.5942252212464897	0.5932000375687335	0.477618187775461	0.5964998556064198	0.8025294957107107	0.7891753410165961	0.8732258928319805	0.7142178765896633	0.0022632435108564963	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S0	C2/Q0/S2	S	1.0	0.4559934868508169	0.37287410796925324	0.43606362827765105	0.4584546763599753	0.37529121395650017	0.44166409150820113	0.8739824554421578	0.8621814388772109	0.9221113466489299	0.6565467899202229	0.0012903746118795112	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S0	C2/Q1/S2	Q:S	2.0	0.44842689180151973	0.33759403373401786	0.4321714281970542	0.4501813491973552	0.33984755890429147	0.439424598114004	0.8769934083821811	0.8629353179247121	0.9319680309206444	0.6536116789377522	0.0011795060818282344	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S0	C2/Q2/S2	Q:S	2.0	0.44579001328189277	0.3296944799857475	0.42902116661070994	0.44872608710502926	0.33495610330653364	0.43648879795957557	0.8770250659508124	0.8643248308490858	0.9308277027170845	0.652304672660504	0.0010766797887015915	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S0	C2/Q2/S0	Q	1.0	0.9765265985852623	0.8900309696919099	0.9991700914816696	0.9764690187892665	0.8893059216105004	0.9991668449380054	0.21275820071795232	0.04000788802998062	0.4469845445752381	0.9331843919028926	0.5714285714285714	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S0	C2/Q0/S1	Q:S	2.0	0.6066515729855415	0.5197232856906289	0.6005624959228579	0.6034415973402795	0.5063244282195385	0.6012823181145327	0.792642427214243	0.7558688788454436	0.8480470433321026	0.7187449121727961	0.0036320635188782837	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S0	C2/Q1/S1	S	1.0	0.6158287880838155	0.5718416877824156	0.6040934866548661	0.6159516451187623	0.5721481838233461	0.6054322063201703	0.7864509409050867	0.7320509617653211	0.8434007283218424	0.7251759257584255	0.0032811903853491036	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S0	C2/Q2/S1	Q:S	2.0	0.6087208395033828	0.5338674108536697	0.5999411732019462	0.6081240324213694	0.5330203982569892	0.6010374615676589	0.7891893452387555	0.7356027260576389	0.8469191862677804	0.7206353226360824	0.003041233467713417	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S0	C2/Q0/S2	Q:S	2.0	0.45771077309305414	0.35922860334569523	0.43755439967619925	0.4541963005687408	0.3453768916942326	0.4386403819897505	0.8694013601583465	0.8160062105148043	0.9251896675712663	0.6544076412380831	0.0017339408847130934	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S0	C2/Q1/S2	S	1.0	0.4618961152544239	0.37570075849499385	0.4398963989975889	0.4621704489631647	0.3770218214080723	0.44190895918185374	0.8665126402504544	0.8027902152840826	0.9241567925841097	0.6584010202789486	0.00158496129745669	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S0	C2/Q2/S2	Q:S	2.0	0.45858081795886707	0.3655032870924258	0.43598490659756167	0.4578211485415633	0.36402276361136937	0.4383626254514622	0.8675670010156216	0.8058059237561701	0.9244064019757517	0.6561352412308472	0.0014467884660677634	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S0	C2/Q0/S1	Q:S	2.0	0.5943063561812486	0.5007045218983588	0.5925931520385124	0.5926975911493534	0.49067897797503507	0.5933212735237896	0.8151207983230045	0.7637325677307	0.8785856755534771	0.7155791530237522	0.004730129233887997	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S0	C2/Q1/S1	Q:S	2.0	0.6030027557595338	0.5350878098894629	0.5968452027129271	0.6035089739111754	0.5345377105077532	0.5983547966266194	0.8098168531723381	0.7443571335953829	0.8746015097324544	0.7212322943613307	0.004273178176268599	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S0	C2/Q2/S1	S	1.0	0.6141133162130271	0.5706638448082642	0.604529417897968	0.6143078019143365	0.5705965171879983	0.6053267060838737	0.8032983048959113	0.7364415051308251	0.8681523599116793	0.7255919969608712	0.003960676143998868	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S0	C2/Q0/S2	Q:S	2.0	0.44928249941099263	0.34747563300133955	0.4313962349686804	0.44782519494897705	0.33884695679803234	0.4337051951534682	0.8894549509259863	0.8208766446737445	0.9549058685535241	0.6532860579967076	0.002177331559211322	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S0	C2/Q1/S2	Q:S	2.0	0.4532707918832643	0.3623411187662044	0.43353892512449926	0.4540856823817045	0.36179081280363884	0.43722749026785107	0.8871979779287683	0.8103245781484641	0.9529601791176863	0.6566101051032037	0.0019902697921273774	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S0	C2/Q2/S2	S	1.0	0.4588484155120137	0.37354376939748624	0.43866079356479026	0.4592833430112209	0.37421193683637083	0.44155086073244715	0.884749437063805	0.8081444741165922	0.9508319186967814	0.6588487490728848	0.001850481125092524	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S1	C2/Q1/S1	Q	1.0	0.9858839930294082	0.8964439167612702	0.9998240873456861	0.9817984051077105	0.8772674410049592	0.9997797469305273	0.0767287987221328	0.0074495273928434375	0.16687840121384562	0.9343964254056695	0.7617063351931633	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S1	C2/Q2/S1	Q	1.0	0.9757064340417889	0.8705960694197407	0.9972643788931643	0.9744964187231191	0.8607361591095548	0.9972053370990238	0.09150296200050603	0.027367739271777575	0.1717975185566659	0.9205304003328569	0.7185763429478698	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S1	C2/Q0/S2	S	1.0	0.9433686669839072	0.9130972714493818	0.9374529491171528	0.944154773731379	0.9141486813777654	0.9392785718900477	0.1428969521749612	0.13608340353341825	0.1445870615236692	0.8800629533819353	0.44888677976826036	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S1	C2/Q1/S2	Q:S	2.0	0.9315746979598262	0.8315489377559392	0.9348807495340586	0.9289010656686171	0.8106738612016346	0.9364010105866881	0.1562904352188582	0.13776672543673976	0.20307450107123393	0.8619502885363338	0.40901037711971655	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S1	C2/Q2/S2	Q:S	2.0	0.9252539340376875	0.8140071869590976	0.9306068321910151	0.926043596474517	0.8033206322520047	0.9324510725231691	0.1575523547089865	0.13924959393669636	0.20111205787017553	0.8585900613252773	0.37857829966497497	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S1	C2/Q2/S1	Q	1.0	0.9889476013038432	0.9312198023402496	0.9995033236760562	0.9883167018580423	0.9278079074028682	0.9994920774506911	0.06203906619452262	0.011486506802595104	0.13053244754175086	0.9470685070279853	0.7814686457856536	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S1	C2/Q0/S2	Q:S	2.0	0.9362270176129512	0.8467525738809071	0.9359080107555566	0.9293146796072753	0.8097015645328778	0.9360673278166096	0.15599169942901905	0.13981758453206533	0.18435084278159836	0.8631216194214801	0.45521557185088496	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S1	C2/Q1/S2	S	1.0	0.9448334047040602	0.9138365583693328	0.9387892950097455	0.9449306107280703	0.9145020670742768	0.9394972222002379	0.14228404654325816	0.1268264798444401	0.14584122510443406	0.8789911177843304	0.4531566021381104	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S1	C2/Q2/S2	Q:S	2.0	0.9374954100852253	0.8693765637050954	0.9350793291152588	0.9358364911266703	0.865093958340594	0.9354137293245954	0.14914579555528276	0.13017123147733484	0.1742957483402599	0.870167694784638	0.41228070175438597	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S1	C2/Q0/S2	Q:S	2.0	0.9274124912726929	0.8297062772192472	0.9302086106906938	0.9247618033195202	0.8059714395659807	0.9311828331837629	0.16286359685379564	0.1458753094855726	0.1868807315352369	0.858363935671774	0.47604245640636844	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S1	C2/Q1/S2	Q:S	2.0	0.9353714467712488	0.8710632367620694	0.9335481768873256	0.935307527274231	0.8664643011754786	0.9349725337986491	0.1540544079216326	0.1349309039715151	0.17396258607961387	0.8696114256770202	0.4614186054746981	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q2/S1	C2/Q2/S2	S	1.0	0.9442549637471913	0.9127423481865203	0.9383780014836166	0.944390909014879	0.9134027911380515	0.9395259025234731	0.14447379842609331	0.12684876499412717	0.14927206518089428	0.880542339767362	0.44604530018792654	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S2	C2/Q1/S2	Q	1.0	0.9906883980835165	0.9156093982949814	0.999880420119608	0.9840489816089727	0.8782023131800758	0.9998198390776154	0.058240170782612906	0.00549156590433947	0.1279838208256492	0.9317869353642432	0.7694221071282541	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q0/S2	C2/Q2/S2	Q	1.0	0.9840014703433907	0.9033281933797443	0.998015593837736	0.9824726554813275	0.8783248438473538	0.9979234944523357	0.06154629269850364	0.018398652121662286	0.12630581738536398	0.9278478264802186	0.742855316156256	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C2/Q1/S2	C2/Q2/S2	Q	1.0	0.9923344769876825	0.9477847812098679	0.9996314010856271	0.9908472419643028	0.9393996050996911	0.9996136089359807	0.04455899573182841	0.007927436241524081	0.09233455331609002	0.9519935237612837	0.792163167517811	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q1/S0	Q	1.0	0.9788561711477993	0.8965223103277091	0.9997774661708749	0.978629403733991	0.8967305480172202	0.9997732366925434	0.2059020969053316	0.021359203435063093	0.44431285495263867	0.9360697552415926	0.8235294117647058	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q2/S0	Q	1.0	0.9571324731333799	0.8511889440969546	0.9962982087486275	0.9565633549287653	0.848867165806901	0.9962615045436014	0.29341826008587757	0.08745144966746103	0.5328893279227548	0.9092467302230504	0.6666666666666666	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q0/S1	S	1.0	0.5853832708062218	0.553946437181748	0.5910963305812121	0.5971880801638318	0.5570878785674139	0.6055505128242682	0.8251917421734261	0.8200925260459877	0.8627864856670465	0.7204544221132799	0.004189944134078212	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q1/S1	Q:S	2.0	0.5736595585569216	0.5108217003099007	0.587315927367884	0.5904726387705541	0.5241198757628088	0.6039799225747446	0.8314121723550788	0.8242702731789618	0.876192194176002	0.7186861195028854	0.005751685838952796	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q2/S1	Q:S	2.0	0.5636305415131736	0.4885843384968229	0.583276509479035	0.5811020291184233	0.4992743021382665	0.5984972025822374	0.8367963080446564	0.8273350142620013	0.8866066785329054	0.7152806671611281	0.007539041464728056	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q0/S2	S	1.0	0.40400245679705693	0.3433929500824027	0.4065675372101024	0.43261384565246064	0.35351110469133046	0.44373589541724406	0.907006530157253	0.9024439771242069	0.9426959433720801	0.655547314531739	0.0014389228634564982	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q1/S2	Q:S	2.0	0.3960132656341172	0.3249360370756162	0.4030659477513849	0.4255639013328354	0.3382159504049365	0.44093572229242817	0.9110473976280686	0.9054209679153763	0.9465437123151196	0.6530373197778542	0.001857502985272655	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C0/Q2/S2	Q:S	2.0	0.3902286967461818	0.31058507704304794	0.40052926404441413	0.41855276158475635	0.32262960951325925	0.43582533123020434	0.9140267076175356	0.9076286094667113	0.9504889467975981	0.650721793085982	0.002326161003572319	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q0/S0	C	1.0	0.9529660928242921	0.938207493862475	0.9597265608910097	0.9541479638716214	0.9381624835614305	0.9604784533875985	0.3026952780432137	0.2825648262606833	0.3504353342657006	0.9073879773512545	0.6363636363636364	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q1/S0	C:Q	2.0	0.9358923877608614	0.8564730712901932	0.9577933378403523	0.9373354643394044	0.8569539403912836	0.9581702257226475	0.35303662619242693	0.2911867835972358	0.520176923702307	0.8921878109227735	0.5	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q2/S0	C:Q	2.0	0.9170371661119368	0.8168242226228491	0.9531326375921038	0.9183848936684917	0.8170710923179718	0.9538106037529062	0.40377762208543594	0.30909822499751843	0.5875198623557991	0.8766665460663181	0.45	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q0/S1	C:S	2.0	0.5743356971815282	0.5360473042067512	0.5792920781654209	0.588756420982498	0.5385062935210189	0.5979129000157318	0.8311936996052234	0.8275393459130997	0.8701735670284927	0.7170308797192424	0.004535833081342607	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q1/S1	C:Q:S	3.0	0.5666286715978234	0.503963263301379	0.5771784992951561	0.5825425150712797	0.5167595273854029	0.5927376462615014	0.8346405270156496	0.8290858046306678	0.8797535776659894	0.7144213896778162	0.004788639365918098	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q2/S1	C:Q:S	3.0	0.556629210306493	0.48058590414975266	0.573100281424485	0.5743178754646987	0.4951575957013077	0.5887900993809443	0.8390344724454896	0.8317073123347465	0.8883525836692591	0.7121646556558549	0.0058991049633848654	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q0/S2	C:S	2.0	0.4017566844218608	0.3379164384380646	0.4032262418314513	0.4310930219504453	0.34534706158589634	0.4415371401196464	0.9085223782457532	0.9048219197805337	0.9448878678876602	0.6546563794569367	0.0014476114411221485	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q1/S2	C:Q:S	3.0	0.3971289251326511	0.3250716901243787	0.40151737780174307	0.42719822032884697	0.3384420778048659	0.43776141081120656	0.9100971653071851	0.9062356328205907	0.9468774884698145	0.6534940935979305	0.0015022265142979774	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C1/Q2/S2	C:Q:S	3.0	0.3909854671520899	0.3115794011202575	0.39859370712733444	0.4214546522497416	0.32805484303616733	0.43487063171639084	0.9125184273258666	0.9077099779022118	0.9502048026238185	0.6522594475298034	0.0018018018018018018	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q0/S0	C	1.0	0.8855201673201074	0.8575875357024197	0.9034731522887156	0.8872848361587227	0.8576134214696944	0.9040692900453386	0.4635747492355942	0.4315910553803955	0.5187677309712441	0.8686571754192369	0.3235294117647059	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q1/S0	C:Q	2.0	0.8688743749781992	0.7912036562032552	0.8994150426955426	0.8697453937821785	0.7901958121313106	0.8999869063455912	0.49697027779531355	0.4411308963185532	0.6183633026467161	0.8555690225944753	0.3333333333333333	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q2/S0	C:Q	2.0	0.8514997745209472	0.753572839416426	0.8943195018716564	0.8522256399977481	0.7545026148396868	0.8945792414283059	0.5295153249428839	0.4536118999727391	0.6658308056294289	0.8440049566743247	0.3157894736842105	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q0/S1	C:S	2.0	0.546263466151491	0.4991243843537698	0.5548047998400634	0.5646475833238347	0.5043797453505332	0.5801531086274395	0.8514963694084199	0.8472171708343825	0.8882486419129052	0.7116083865482371	0.007013301088270859	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q1/S1	C:Q:S	3.0	0.5370529999763426	0.4698963678656086	0.5520197710932738	0.5560234868836366	0.4810021417805618	0.5737850657015054	0.8558231777184212	0.850327268918585	0.8981330060112396	0.709939579225384	0.007856949336223246	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q2/S1	C:Q:S	3.0	0.5274450830537579	0.4513362278490007	0.5482082758317092	0.5464754783149767	0.4647354666208509	0.5672601047312695	0.8596468467395105	0.8519483362318329	0.9030006740032595	0.7067557300240598	0.00905683947532792	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q0/S2	C:S	2.0	0.38763165408981576	0.3202330258258122	0.3903231667311314	0.41867703271909346	0.32977145111129036	0.4333902541521806	0.916853489320931	0.9134312229403239	0.950526035475561	0.6525081857486568	0.0018738692168518997	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q1/S2	C:Q:S	3.0	0.381679351809727	0.3059816383373178	0.3878702429363462	0.4119464106267744	0.3183486136525302	0.4268866243778297	0.9194967266892794	0.9161013989501792	0.953492317393149	0.6513458998896506	0.002054551895147007	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q0/S0	C2/Q2/S2	C:Q:S	3.0	0.3763283085800458	0.29508541259677895	0.38539808125115244	0.4057568741735895	0.3097036053957756	0.42304757154937567	0.9215654740761173	0.9173683303616922	0.9553665702803879	0.6489806255540078	0.002312784113565675	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C0/Q2/S0	Q	1.0	0.978192753116128	0.9028652543225569	0.999271461726992	0.9784017390634692	0.9025238535616603	0.9992791583486337	0.2056585618909207	0.03807422053375966	0.43209069496653735	0.9375124369109427	0.75	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C0/Q0/S1	Q:S	2.0	0.5818440307562288	0.5296678433746098	0.5894748871670622	0.5819984392937542	0.5165280270784461	0.5963688576963063	0.8226434917249645	0.7912056995595321	0.8695381420493022	0.7117892870710396	0.003771476463193183	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C0/Q1/S1	S	1.0	0.5866694428324913	0.5551224787352905	0.5927479498740881	0.5940545232514637	0.5570301650946161	0.6024640761847818	0.8197179916505963	0.7777648550057482	0.8671694947444379	0.7193011812804139	0.005157706804205514	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C0/Q2/S1	Q:S	2.0	0.5767984133591735	0.5173707491124668	0.5890589763661059	0.5863165053153327	0.5237695234398017	0.5991754804509477	0.824359430234606	0.7835916803499299	0.8774285207564163	0.7168545017095099	0.006733099919202801	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C0/Q0/S2	Q:S	2.0	0.40594182725239075	0.33766186990915703	0.40753000632367836	0.4193566844534301	0.33630096683414223	0.4301432400539071	0.901663873892162	0.8597013306374724	0.9486893427403047	0.6488539951880461	0.0012848185836159935	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C0/Q1/S2	S	1.0	0.40661091781028486	0.34419748490844376	0.4095602198064311	0.4243396778808849	0.35034225891561005	0.43435840770871564	0.9012200047821326	0.855614536100502	0.948109581886208	0.6516353407261347	0.0016585948384528627	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C0/Q2/S2	Q:S	2.0	0.40054132332197745	0.33016269666837145	0.40609777149539295	0.4188883956404898	0.339162781402191	0.4313281438715204	0.9036364705888935	0.857124077309441	0.950610834859319	0.6503238119358165	0.0020771020272515785	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q0/S0	C:Q	2.0	0.934551012868621	0.8565516422859493	0.957627144604727	0.935662183573576	0.8582621201040002	0.9580349289440864	0.3567491321871607	0.2917062747649849	0.5157711772024777	0.8894516905153856	0.7241379310344828	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q1/S0	C	1.0	0.9542921571732426	0.9398595714098674	0.9606616783710799	0.9550799571810609	0.9400230056850672	0.9611670195449717	0.2972817962722371	0.273176691587655	0.346154389717192	0.908432677870439	0.6129032258064516	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q2/S0	C:Q	2.0	0.9356649253143768	0.8612659609986597	0.9575481619422932	0.9368363857855793	0.8611482536608907	0.9579268476246523	0.35341593434899954	0.28977265106124495	0.5153330714083451	0.8915998842236654	0.5428571428571428	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q0/S1	C:Q:S	3.0	0.5698526555939027	0.5157280765258688	0.578314309525812	0.5735049029566731	0.5152438822499621	0.5872501970864943	0.8284347462824684	0.793073270517723	0.8764329818990543	0.7085556902259448	0.004082867079993951	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q1/S1	C:S	2.0	0.5767032853804186	0.5399721129940689	0.5816420392524524	0.5813080707624503	0.5362363859033161	0.5911599333816653	0.8252298153895355	0.7856277011631245	0.8743425759000301	0.7124043488485682	0.0042939719240297275	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q2/S1	C:Q:S	3.0	0.5670683536867495	0.5061713799277349	0.5777616456472864	0.574731289439502	0.5108803841700623	0.5881195237496339	0.828842106605739	0.7877525830780021	0.882799745388037	0.7111516127281607	0.005289928789420142	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q0/S2	C:Q:S	3.0	0.4017880866031131	0.3319402829860208	0.4033832785210609	0.41687122014178263	0.33329480902651654	0.4278547739832923	0.9033579779577876	0.8600413797656827	0.9509891210489991	0.6474113135186961	0.001297923322683706	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q1/S2	C:S	2.0	0.404782778209145	0.3399770641154786	0.4066302366399361	0.4205172194293288	0.3419136581422058	0.4292586952086222	0.9022235632307425	0.856575932087046	0.9499544635002997	0.6492157962336511	0.0013413456379439855	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C1/Q2/S2	C:Q:S	3.0	0.39869933757974907	0.32702507668496394	0.40312129725200413	0.4165140952809965	0.33385220602856813	0.4270478481840874	0.9039914576825705	0.8572066184071538	0.9522299054000793	0.6490122831454983	0.0016155088852988692	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C2/Q0/S0	C:Q	2.0	0.8676217503022472	0.7870404804329701	0.8995414949579363	0.8699192404729239	0.7877348804650377	0.9001775168369341	0.49335006484373184	0.440179864088173	0.6094977202228387	0.8576765136851245	0.36666666666666664	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C2/Q1/S0	C	1.0	0.887249221337666	0.8573457499295796	0.9055013885742577	0.8886906296242493	0.8574409423427226	0.906119686364255	0.4562147364246246	0.4169538346234092	0.5186372345571322	0.8708279816928671	0.375	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S0	C2/Q2/S0	C:Q	2.0	0.8698829373865293	0.796674294588377	0.9004143099474777	0.8713323331071707	0.7980974573837771	0.9006875236790488	0.49069607938944415	0.4301868389201729	0.6106401493591952	0.8579795220608187	0.3939393939393939	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
