subject	confound	smoothing	contrast	n_voxels	variance_min	variance_lt_1e_20_count	variance_lt_1e_30_count	variance_finite_count	variance_positive_count	variance_nonfinite_count	variance_nonpositive_count	variance_all_finite	variance_all_positive	sidecar_available	float64_temporal_mean_lt1_diagnostic_available	float64_temporal_mean_lt1_run_count_available	float64_temporal_mean_lt1_voxel_run_sum	float64_temporal_mean_lt1_min_per_run	float64_temporal_mean_lt1_max_per_run	float64_temporal_mean_lt1_runs_nonzero
sub-098	C1	S2	loss_demean	221116	5.0744793043122627e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-098	C2	S0	gain_demean	221116	8.2706632383633405e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-098	C2	S0	loss_demean	221116	8.472286572214216e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-098	C2	S1	gain_demean	221116	1.001336750050541e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-098	C2	S1	loss_demean	221116	1.0049331649497617e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-098	C2	S2	gain_demean	221116	4.5357683120528236e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-098	C2	S2	loss_demean	221116	4.6237987589847762e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C0	S0	gain_demean	221116	1.2802981357574204e-30	1	0	221116	221116	0	0	True	True	True	True	4	4	1	1	4
sub-099	C0	S0	loss_demean	221116	6.1277057252997944e-30	1	0	221116	221116	0	0	True	True	True	True	4	4	1	1	4
sub-099	C0	S1	gain_demean	221116	3.1937347557686735e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C0	S1	loss_demean	221116	1.3250922165752854e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C0	S2	gain_demean	221116	1.9634007912827656e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C0	S2	loss_demean	221116	8.1502357716090046e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C1	S0	gain_demean	221116	3.3172096991504226e-30	1	0	221116	221116	0	0	True	True	True	True	4	4	1	1	4
sub-099	C1	S0	loss_demean	221116	1.568778875115883e-29	1	0	221116	221116	0	0	True	True	True	True	4	4	1	1	4
sub-099	C1	S1	gain_demean	221116	3.1891643175185891e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C1	S1	loss_demean	221116	1.3250603842607234e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C1	S2	gain_demean	221116	1.7449019651394337e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C1	S2	loss_demean	221116	7.2399980126647279e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C2	S0	gain_demean	221116	1.0485466033063644e-31	1	1	221116	221116	0	0	True	True	True	True	4	4	1	1	4
sub-099	C2	S0	loss_demean	221116	4.9892512955114653e-31	1	1	221116	221116	0	0	True	True	True	True	4	4	1	1	4
sub-099	C2	S1	gain_demean	221116	3.0671269541926449e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C2	S1	loss_demean	221116	1.298380630032625e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C2	S2	gain_demean	221116	1.5705679743405199e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-099	C2	S2	loss_demean	221116	6.6698357841232792e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C0	S0	gain_demean	221116	0.00013799140288028866	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C0	S0	loss_demean	221116	0.00013282321742735803	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C0	S1	gain_demean	221116	2.0219020370859653e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C0	S1	loss_demean	221116	1.9728295228560455e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C0	S2	gain_demean	221116	1.1731748600141145e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C0	S2	loss_demean	221116	1.121696550399065e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C1	S0	gain_demean	221116	0.00013269939518067986	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C1	S0	loss_demean	221116	0.00013115000911056995	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C1	S1	gain_demean	221116	1.7486805518274195e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C1	S1	loss_demean	221116	1.7471515093347989e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C1	S2	gain_demean	221116	9.8549435278982855e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C1	S2	loss_demean	221116	9.7341471700929105e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C2	S0	gain_demean	221116	0.00013022917846683413	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C2	S0	loss_demean	221116	0.00013068474072497338	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C2	S1	gain_demean	221116	1.7450689483666793e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C2	S1	loss_demean	221116	1.7523527276352979e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C2	S2	gain_demean	221116	8.6749514593975618e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-100	C2	S2	loss_demean	221116	8.7696289483574219e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C0	S0	gain_demean	221116	3.2177579870143577e-30	1	0	221116	221116	0	0	True	True	True	True	4	3	0	1	3
sub-102	C0	S0	loss_demean	221116	4.0357470780114574e-30	1	0	221116	221116	0	0	True	True	True	True	4	3	0	1	3
sub-102	C0	S1	gain_demean	221116	1.0995234333677217e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C0	S1	loss_demean	221116	1.1340737728460226e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C0	S2	gain_demean	221116	5.1760780479526147e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C0	S2	loss_demean	221116	5.3083153943589423e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C1	S0	gain_demean	221116	1.890368550743787e-29	1	0	221116	221116	0	0	True	True	True	True	4	3	0	1	3
sub-102	C1	S0	loss_demean	221116	2.167151315752245e-29	1	0	221116	221116	0	0	True	True	True	True	4	3	0	1	3
sub-102	C1	S1	gain_demean	221116	1.1299573088763282e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C1	S1	loss_demean	221116	1.156724010797916e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C1	S2	gain_demean	221116	5.3303419917938299e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C1	S2	loss_demean	221116	5.4566216931561939e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C2	S0	gain_demean	221116	4.5281081530680642e-31	1	1	221116	221116	0	0	True	True	True	True	4	3	0	1	3
sub-102	C2	S0	loss_demean	221116	5.7401979940201511e-31	1	1	221116	221116	0	0	True	True	True	True	4	3	0	1	3
sub-102	C2	S1	gain_demean	221116	1.0593415026960429e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C2	S1	loss_demean	221116	1.0866633601835929e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C2	S2	gain_demean	221116	5.1737110879912507e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-102	C2	S2	loss_demean	221116	5.3163048505666666e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C0	S0	gain_demean	221116	2.5055744117707945e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C0	S0	loss_demean	221116	0.00010098842176375911	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C0	S1	gain_demean	221116	5.1927240747318137e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C0	S1	loss_demean	221116	2.0932557163177989e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C0	S2	gain_demean	221116	3.3154744869534625e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C0	S2	loss_demean	221116	1.3300106729730032e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C1	S0	gain_demean	221116	2.5804100005188957e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C1	S0	loss_demean	221116	0.00010657707753125578	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C1	S1	gain_demean	221116	5.0550506784929894e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C1	S1	loss_demean	221116	2.0791721908608451e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C1	S2	gain_demean	221116	3.1476772619498661e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C1	S2	loss_demean	221116	1.2919287655677181e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C2	S0	gain_demean	221116	2.231298822152894e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C2	S0	loss_demean	221116	9.3213144282344729e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C2	S1	gain_demean	221116	3.2963760077109328e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C2	S1	loss_demean	221116	1.3445225704344921e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C2	S2	gain_demean	221116	2.2192873530002544e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-103	C2	S2	loss_demean	221116	9.2169202616787516e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C0	S0	gain_demean	221116	6.8802517489530146e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-104	C0	S0	loss_demean	221116	6.2282480939757079e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-104	C0	S1	gain_demean	221116	1.0276514331053477e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C0	S1	loss_demean	221116	9.423344636161346e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C0	S2	gain_demean	221116	4.7936337068676949e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C0	S2	loss_demean	221116	4.3207833186897915e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C1	S0	gain_demean	221116	7.134161569410935e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-104	C1	S0	loss_demean	221116	6.3654886616859585e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-104	C1	S1	gain_demean	221116	9.9405742730596103e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C1	S1	loss_demean	221116	8.9514842329663225e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C1	S2	gain_demean	221116	4.6666746129631065e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C1	S2	loss_demean	221116	4.131249625061173e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C2	S0	gain_demean	221116	7.2421033110003918e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-104	C2	S0	loss_demean	221116	6.4265266701113433e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-104	C2	S1	gain_demean	221116	1.03063312053564e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C2	S1	loss_demean	221116	9.2125583250890486e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C2	S2	gain_demean	221116	4.67164727524505e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-104	C2	S2	loss_demean	221116	4.082444775121985e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C0	S0	gain_demean	221116	1.0490056338503605e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-105	C0	S0	loss_demean	221116	3.257423915408279e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-105	C0	S1	gain_demean	221116	3.115234676442924e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C0	S1	loss_demean	221116	1.027995313052088e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C0	S2	gain_demean	221116	1.6472968127345666e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C0	S2	loss_demean	221116	5.4189358706935309e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C1	S0	gain_demean	221116	3.9165052319905983e-29	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-105	C1	S0	loss_demean	221116	1.2225211063512274e-28	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-105	C1	S1	gain_demean	221116	3.0039680041227257e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C1	S1	loss_demean	221116	9.9695180324488319e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C1	S2	gain_demean	221116	1.5808931266292348e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C1	S2	loss_demean	221116	5.2392870202311315e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C2	S0	gain_demean	221116	1.169299401553906e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-105	C2	S0	loss_demean	221116	3.6191673025659215e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-105	C2	S1	gain_demean	221116	2.9887673917983193e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C2	S1	loss_demean	221116	1.0105331966769882e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C2	S2	gain_demean	221116	1.5076996078278171e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-105	C2	S2	loss_demean	221116	5.1092065405100584e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C0	S0	gain_demean	221116	8.156045078067109e-05	0	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-106	C0	S0	loss_demean	221116	8.5798114014323801e-05	0	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-106	C0	S1	gain_demean	221116	9.7120391728822142e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C0	S1	loss_demean	221116	1.0192070476477966e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C0	S2	gain_demean	221116	6.0704091993102338e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C0	S2	loss_demean	221116	6.3616685110901017e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C1	S0	gain_demean	221116	8.0542144132778049e-05	0	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-106	C1	S0	loss_demean	221116	8.6743981228210032e-05	0	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-106	C1	S1	gain_demean	221116	8.5379206211655401e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C1	S1	loss_demean	221116	9.1747415353893302e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C1	S2	gain_demean	221116	5.4818824537505861e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C1	S2	loss_demean	221116	5.8709970289783087e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C2	S0	gain_demean	221116	7.8286800999194384e-05	0	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-106	C2	S0	loss_demean	221116	8.4153194620739669e-05	0	0	221116	221116	0	0	True	True	True	True	4	3	0	2	2
sub-106	C2	S1	gain_demean	221116	8.6285808720276691e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C2	S1	loss_demean	221116	9.3086055130697787e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C2	S2	gain_demean	221116	5.2984951253165491e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-106	C2	S2	loss_demean	221116	5.7051602198043838e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C0	S0	gain_demean	221116	1.1556144655928194e-29	1	0	221116	221116	0	0	True	True	True	True	4	9	1	4	4
sub-107	C0	S0	loss_demean	221116	4.184087318079577e-29	1	0	221116	221116	0	0	True	True	True	True	4	9	1	4	4
sub-107	C0	S1	gain_demean	221116	2.8467297852330375e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C0	S1	loss_demean	221116	1.2037331543979235e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C0	S2	gain_demean	221116	1.3167402812541695e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C0	S2	loss_demean	221116	5.5603227337996941e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C1	S0	gain_demean	221116	7.3549750539424678e-31	1	1	221116	221116	0	0	True	True	True	True	4	9	1	4	4
sub-107	C1	S0	loss_demean	221116	2.6511232543812706e-30	1	0	221116	221116	0	0	True	True	True	True	4	9	1	4	4
sub-107	C1	S1	gain_demean	221116	2.9365355658228509e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C1	S1	loss_demean	221116	1.2337754924374167e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C1	S2	gain_demean	221116	1.3474397064783261e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C1	S2	loss_demean	221116	5.6682579270272981e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C2	S0	gain_demean	221116	7.5769234337054062e-31	1	1	221116	221116	0	0	True	True	True	True	4	9	1	4	4
sub-107	C2	S0	loss_demean	221116	2.7173150591574294e-30	1	0	221116	221116	0	0	True	True	True	True	4	9	1	4	4
sub-107	C2	S1	gain_demean	221116	2.9468378670571838e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C2	S1	loss_demean	221116	1.2559094102471136e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C2	S2	gain_demean	221116	1.3524322639568709e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-107	C2	S2	loss_demean	221116	5.747824161517201e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C0	S0	gain_demean	221116	7.5702228059526533e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C0	S0	loss_demean	221116	7.4954958108719438e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C0	S1	gain_demean	221116	9.1843539848923683e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C0	S1	loss_demean	221116	9.0872445070999674e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C0	S2	gain_demean	221116	6.9102111410757061e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C0	S2	loss_demean	221116	6.8385757003852632e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C1	S0	gain_demean	221116	7.8385332017205656e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C1	S0	loss_demean	221116	7.3717070335987955e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C1	S1	gain_demean	221116	9.4456454462488182e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C1	S1	loss_demean	221116	8.8905526354210451e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C1	S2	gain_demean	221116	5.8100163187191356e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C1	S2	loss_demean	221116	5.4638276196783409e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C2	S0	gain_demean	221116	7.578650547657162e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C2	S0	loss_demean	221116	7.1869741077534854e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C2	S1	gain_demean	221116	8.2856267908937298e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C2	S1	loss_demean	221116	7.8463781392201781e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C2	S2	gain_demean	221116	4.3201212065469008e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-108	C2	S2	loss_demean	221116	4.0985628402268048e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C0	S0	gain_demean	221116	9.1432903448766788e-31	2	2	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-109	C0	S0	loss_demean	221116	3.4625613623810117e-30	2	0	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-109	C0	S1	gain_demean	221116	2.4942751224443782e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C0	S1	loss_demean	221116	9.7332285804441199e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C0	S2	gain_demean	221116	1.4214189150152379e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C0	S2	loss_demean	221116	5.5985074141062796e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C1	S0	gain_demean	221116	6.9291431035209318e-30	2	0	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-109	C1	S0	loss_demean	221116	2.618916552343882e-29	2	0	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-109	C1	S1	gain_demean	221116	2.4696189484529896e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C1	S1	loss_demean	221116	1.0050349374068901e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C1	S2	gain_demean	221116	1.3534271374737727e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C1	S2	loss_demean	221116	5.5257642088690773e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C2	S0	gain_demean	221116	5.8618433216183851e-31	2	2	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-109	C2	S0	loss_demean	221116	2.1540405476558289e-30	2	0	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-109	C2	S1	gain_demean	221116	2.3272616545000346e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C2	S1	loss_demean	221116	9.4142824309528805e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C2	S2	gain_demean	221116	1.1691414556480595e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-109	C2	S2	loss_demean	221116	4.6973837015684694e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C0	S0	gain_demean	221116	0.00011384706886019558	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-110	C0	S0	loss_demean	221116	0.00011898632510565221	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-110	C0	S1	gain_demean	221116	1.7084326827898622e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C0	S1	loss_demean	221116	1.7545351511216722e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C0	S2	gain_demean	221116	9.5509749371558428e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C0	S2	loss_demean	221116	1.0037173524324317e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C1	S0	gain_demean	221116	9.488453360972926e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-110	C1	S0	loss_demean	221116	9.9042830697726458e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-110	C1	S1	gain_demean	221116	1.4318141438707244e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C1	S1	loss_demean	221116	1.4746535271115135e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C1	S2	gain_demean	221116	9.9013805083814077e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C1	S2	loss_demean	221116	1.033026728691766e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C2	S0	gain_demean	221116	9.3355272838380188e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-110	C2	S0	loss_demean	221116	9.6158684755209833e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-110	C2	S1	gain_demean	221116	1.2167766726633999e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C2	S1	loss_demean	221116	1.2500794582592789e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C2	S2	gain_demean	221116	7.5718585321737919e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-110	C2	S2	loss_demean	221116	7.813895535946358e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C0	S0	gain_demean	221116	7.9879674771145017e-31	3	2	221116	221116	0	0	True	True	True	True	4	10	2	4	4
sub-112	C0	S0	loss_demean	221116	7.6428696071820172e-31	3	2	221116	221116	0	0	True	True	True	True	4	10	2	4	4
sub-112	C0	S1	gain_demean	221116	7.5677758104575332e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C0	S1	loss_demean	221116	7.168810952862259e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C0	S2	gain_demean	221116	4.7261937652365305e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C0	S2	loss_demean	221116	4.5369006329565309e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C1	S0	gain_demean	221116	9.6295697883203233e-31	3	1	221116	221116	0	0	True	True	True	True	4	10	2	4	4
sub-112	C1	S0	loss_demean	221116	9.3997023382147654e-31	3	1	221116	221116	0	0	True	True	True	True	4	10	2	4	4
sub-112	C1	S1	gain_demean	221116	8.0609324868419208e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-112	C1	S1	loss_demean	221116	7.4752115324372426e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
